Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,Fwd Pkt Len Mean,Bwd Pkt Len Mean,Flow IAT Mean,Flow IAT Std,Fwd IAT Mean,Bwd IAT Mean,Down/Up Ratio,Pkt Size Avg,Pkt Len Std,Fwd Seg Size Avg,Bwd Seg Size Avg
33,1,1,0.0,0.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
74,0,2,0.0,60.0,74.0,0.0,0.0,74.0,0.0,82.0,18.475208614068023,0.0,60.0
19196,0,2,0.0,70.5,19196.0,0.0,0.0,19196.0,0.0,85.5,46.76537180435969,0.0,70.5
3020809,1,2,44.0,60.0,1510404.5,2135893.1072131163,0.0,3020809.0,2.0,69.33333333333333,16.0,44.0,60.0
1079420,13,10,62.61538461538461,686.3000000000001,49064.545454545456,62807.38929664042,81717.33333333334,114563.0,0.0,333.7826086956522,524.1947292089408,62.61538461538461,686.3
4822833,27,30,249.29629629629628,274.6,86122.01785714286,579773.4260881413,184641.57692307688,16280.344827586208,1.0,262.6140350877193,448.50958973818416,249.2962962962963,274.6
45,1,1,0.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,1,1,0.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13296,0,2,0.0,52.0,13296.0,0.0,0.0,13296.0,0.0,70.0,18.475208614068023,0.0,52.0
298,1,1,0.0,0.0,298.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28,1,1,0.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1904246,0,2,0.0,78.0,1904246.0,0.0,0.0,1904246.0,0.0,97.0,46.18802153517007,0.0,78.0
22620,0,2,0.0,160.0,22620.0,0.0,0.0,22620.0,0.0,181.5,135.09996299037243,0.0,160.0
43,1,1,0.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
247154,1,1,0.0,0.0,247154.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4536,0,2,0.0,80.0,4536.0,0.0,0.0,4536.0,0.0,96.0,55.42562584220407,0.0,80.0
7,1,1,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3004184,1,2,31.0,39.0,1502092.0,2124188.368664135,0.0,3004184.0,2.0,46.66666666666666,8.0,31.0,39.0
13,1,1,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52,1,1,0.0,0.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33,1,1,0.0,0.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1159788,1,3,0.0,0.0,386596.0,542634.2937780472,0.0,522050.0,3.0,0.0,0.0,0.0,0.0
269567,20,18,288.5,357.2222222222223,7285.594594594596,11584.73030535229,13182.736842105263,14684.470588235294,0.0,321.05263157894734,506.9518752097456,288.5,357.22222222222223
27878,0,2,0.0,80.5,27878.0,0.0,0.0,27878.0,0.0,99.5,49.074772881118186,0.0,80.5
20468534,8,7,201.0,210.7142857142857,1462038.142857143,5324654.278921602,2921829.285714286,84362.5,0.0,205.53333333333333,330.0431726809893,201.0,210.7142857142857
1014469,20,23,427.3,283.1304347826087,24154.023809523816,98733.8778106887,51284.26315789473,46112.22727272727,1.0,379.2558139534884,491.7254429100388,427.3,283.1304347826087
258063,1,1,0.0,0.0,258063.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25,1,1,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
249379,4,7,26.5,7.0,24937.9,52017.30000137775,47059.33333333333,41137.33333333333,1.0,14.090909090909092,32.52260286277372,26.5,7.0
128,1,1,0.0,0.0,128.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33465621,11,10,125.63636363636364,676.9,1673281.05,7257542.38369358,3328581.9,100080.33333333331,0.0,388.1428571428572,533.1163323417543,125.63636363636364,676.9
30,1,1,0.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48,1,1,0.0,0.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47482,0,5,0.0,0.0,11870.5,23724.333562821103,0.0,11870.5,0.0,0.0,0.0,0.0,0.0
73387005,1,1,0.0,0.0,73387005.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26,1,1,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6,1,1,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4050,1,1,0.0,0.0,4050.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2755,0,4,0.0,0.0,918.3333333333331,1547.3016297197305,0.0,918.3333333333331,0.0,0.0,0.0,0.0,0.0
139917,1,1,0.0,0.0,139917.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33040747,13,10,189.4615384615384,443.6,1501852.1363636362,6888189.173816061,2750219.083333333,77544.66666666667,0.0,299.95652173913044,419.1188457753456,189.46153846153845,443.6
2798,1,1,0.0,0.0,2798.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44,1,1,0.0,0.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2988889,1,1,47.0,47.0,2988889.0,0.0,0.0,0.0,1.0,70.5,0.0,47.0,47.0
450,1,1,0.0,0.0,450.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6,1,1,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
522,1,1,0.0,0.0,522.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1949925,30,35,640.0666666666668,244.85714285714283,30467.578125,132824.4102247375,65554.68965517239,57350.73529411766,1.0,446.4923076923077,524.1186167992171,640.0666666666667,244.8571428571429
36,1,1,0.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35,1,1,0.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4973636,10,9,248.1,411.1111111111111,276313.11111111107,1114832.986668717,547661.7777777778,22822.375000000004,0.0,325.3157894736842,487.1014673286093,248.1,411.1111111111111
2850874,19,18,300.52631578947364,346.4444444444444,79190.94444444444,430859.85360962927,157148.27777777778,15005.94117647059,0.0,322.86486486486484,492.2858662514627,300.5263157894737,346.44444444444446
25,1,1,212.0,221.0,25.0,0.0,0.0,0.0,1.0,327.0,5.196152422706632,212.0,221.0
226,4,1,0.0,0.0,56.5,103.00323619511508,73.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
600,1,1,0.0,0.0,600.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10353,0,4,0.0,0.0,3451.0,5885.704375858509,0.0,3451.0,0.0,0.0,0.0,0.0,0.0
42,1,1,0.0,0.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52,1,1,0.0,0.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
849,1,1,0.0,0.0,849.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33300919,11,11,143.9090909090909,583.7272727272727,1585758.0476190476,7153925.707583547,3320409.0,48964.6,1.0,363.8181818181818,519.6696503111813,143.9090909090909,583.7272727272727
39,1,1,0.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
100,0,2,0.0,80.0,100.0,0.0,0.0,100.0,0.0,96.0,55.42562584220407,0.0,80.0
51,1,1,0.0,0.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
996785,14,10,58.21428571428572,686.4,43338.47826086957,61048.03454722397,69149.6923076923,104831.22222222222,0.0,319.9583333333333,517.2235719041944,58.21428571428572,686.4
51,1,1,0.0,0.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,1,1,0.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35,1,1,0.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
471,1,1,0.0,0.0,471.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
293946,15,13,344.46666666666664,377.6923076923077,10886.888888888889,20866.117888048768,19617.64285714286,16271.333333333332,0.0,359.8928571428572,539.4208945506584,344.46666666666664,377.6923076923077
2982442,1,2,30.0,76.5,1491221.0,2108856.8794344487,0.0,2982442.0,2.0,71.0,46.5,30.0,76.5
38,1,1,0.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
85,0,2,0.0,80.0,85.0,0.0,0.0,85.0,0.0,96.0,55.42562584220407,0.0,80.0
13413,0,2,0.0,113.5,13413.0,0.0,0.0,13413.0,0.0,133.0,86.02519010925424,0.0,113.5
148962,7,7,138.85714285714286,249.42857142857144,11458.615384615385,8692.9755985169,20375.83333333333,24317.83333333333,1.0,194.14285714285717,326.7172652746889,138.85714285714286,249.42857142857144
15,1,1,0.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
66,0,2,0.0,87.0,66.0,0.0,0.0,66.0,0.0,106.5,55.42562584220407,0.0,87.0
51,1,1,0.0,0.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1156215,1,3,0.0,0.0,385405.0,540188.8817228655,0.0,520940.5,3.0,0.0,0.0,0.0,0.0
103,1,1,0.0,0.0,103.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
74,0,2,0.0,80.0,74.0,0.0,0.0,74.0,0.0,96.0,55.42562584220407,0.0,80.0
12758,0,2,0.0,80.0,12758.0,0.0,0.0,12758.0,0.0,96.0,55.42562584220407,0.0,80.0
609891,12,16,345.49999999999994,372.3125,22588.555555555555,73591.96967392012,51749.909090909096,40659.4,1.0,405.4642857142857,522.0672247825162,345.5,372.3125
674,1,1,0.0,0.0,674.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82,0,2,0.0,80.0,82.0,0.0,0.0,82.0,0.0,96.0,55.42562584220407,0.0,80.0
5037,0,2,0.0,0.0,5037.0,0.0,0.0,5037.0,0.0,0.0,0.0,0.0,0.0
3465839,13,15,303.1538461538462,337.93333333333334,128364.4074074074,615379.6457282571,286688.9166666666,14307.5,1.0,321.7857142857143,508.6302406216886,303.15384615384613,337.93333333333334
38,1,1,0.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
119504781,54,55,17.66666666666667,633.6000000000003,1106525.75,4344442.834333737,2235398.641509434,2017912.6481481488,1.0,328.45871559633025,496.875608989823,17.666666666666668,633.6
4133,1,1,0.0,0.0,4133.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12919,0,2,0.0,150.0,12919.0,0.0,0.0,12919.0,0.0,177.0,110.85125168440814,0.0,150.0
38,1,1,0.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1045383,1,3,0.0,0.0,348461.0,569930.1944106839,0.0,520600.5,3.0,0.0,0.0,0.0,0.0
82,1,1,0.0,0.0,82.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11,1,1,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
639594,22,19,236.00000000000009,337.2105263157895,15989.85,54568.48950915039,29436.666666666664,16545.333333333336,0.0,282.9024390243902,480.5411541304326,236.0,337.2105263157895
40,0,2,0.0,80.0,40.0,0.0,0.0,40.0,0.0,96.0,55.42562584220407,0.0,80.0
51,1,1,0.0,0.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3872,0,4,0.0,0.0,1290.6666666666667,1146.281088273436,0.0,1290.6666666666667,0.0,0.0,0.0,0.0,0.0
3047782,21,18,275.2857142857143,425.05555555555554,80204.78947368421,440842.3306556443,151098.15,18571.470588235297,0.0,344.4102564102564,526.606173091867,275.2857142857143,425.05555555555554
173099,4,7,26.5,7.0,17309.9,38059.43587615444,19833.0,28519.5,1.0,14.090909090909092,32.52260286277372,26.5,7.0
12917,0,2,0.0,80.0,12917.0,0.0,0.0,12917.0,0.0,96.0,55.42562584220407,0.0,80.0
13467,0,2,0.0,136.0,13467.0,0.0,0.0,13467.0,0.0,156.0,110.85125168440814,0.0,136.0
7699726,7,9,263.1428571428572,179.66666666666666,513315.06666666665,1825932.9370058032,1280789.4999999998,73266.24999999999,1.0,216.1875,401.6176847524053,263.1428571428572,179.66666666666666
107,1,1,0.0,0.0,107.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24,1,1,0.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
60041709,40,1,145.95,166.0,1501042.7250000003,1445262.951222638,1411402.3333333333,0.0,0.0,150.4878048780488,13.997925846021207,145.95,166.0
27,1,1,0.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25,1,1,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
469,1,1,0.0,0.0,469.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21226,0,2,0.0,48.0,21226.0,0.0,0.0,21226.0,0.0,72.0,0.0,0.0,48.0
25,1,1,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4790302,7,7,199.0,174.57142857142858,368484.7692307693,1243766.3585225155,796036.3333333333,37953.0,1.0,186.78571428571428,330.4364357864279,199.0,174.57142857142858
3006470,1,2,37.0,69.0,1503235.0,2119568.132955862,0.0,3006470.0,2.0,70.66666666666667,32.0,37.0,69.0
33040800,9,8,132.0,474.25000000000006,2065050.0,8071987.286166912,4125392.25,95075.28571428572,0.0,293.05882352941177,460.3081519713091,132.0,474.25
57,1,1,0.0,0.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35,1,1,0.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
50,1,1,0.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
146889,1,1,0.0,0.0,146889.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
164,0,2,0.0,80.0,164.0,0.0,0.0,164.0,0.0,96.0,55.42562584220407,0.0,80.0
1047382,1,3,0.0,0.0,349127.3333333334,567095.5894171046,0.0,519543.5,3.0,0.0,0.0,0.0,0.0
63,1,1,0.0,0.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
84,0,2,0.0,80.0,84.0,0.0,0.0,84.0,0.0,96.0,55.42562584220407,0.0,80.0
2103436,7,1,501.0,501.0,300490.8571428572,3874.771796659833,300536.8333333333,0.0,0.0,563.625,0.0,501.0,501.0
81592,1,3,255.0,8.0,27197.333333333336,19524.969457935997,0.0,40796.0,3.0,75.75,109.33343495930237,255.0,8.0
517,1,1,0.0,0.0,517.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
422,1,1,0.0,0.0,422.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
574,1,1,0.0,0.0,574.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19599,0,2,0.0,59.0,19599.0,0.0,0.0,19599.0,0.0,80.5,18.475208614068023,0.0,59.0
20647085,10,9,155.8,450.77777777777777,1147060.2777777775,4566107.452527561,2287810.0,151605.125,0.0,295.5263157894737,451.0156812538141,155.8,450.77777777777777
12740,0,2,0.0,135.0,12740.0,0.0,0.0,12740.0,0.0,153.0,114.3153532995459,0.0,135.0
23,1,1,0.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4998913,9,10,96.0,460.50000000000006,277717.3888888888,1132792.150872303,621003.875,19418.222222222223,1.0,287.8421052631579,487.4008914101085,96.0,460.5
1106402,14,10,58.14285714285714,686.3000000000001,48104.43478260869,66466.03667138859,77755.84615384616,117239.77777777778,0.0,319.875,517.1302962826036,58.142857142857146,686.3
32803893,7,7,223.1428571428571,218.0,2523376.3846153845,8937765.157038359,5450918.166666666,88574.33333333333,1.0,220.57142857142856,416.8416737232267,223.14285714285717,218.0
41,1,1,0.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
66,0,2,0.0,80.0,66.0,0.0,0.0,66.0,0.0,96.0,55.42562584220407,0.0,80.0
4862721,9,13,236.22222222222223,321.2307692307692,231558.14285714287,668126.0768141957,606098.875,145421.91666666666,1.0,286.45454545454544,377.97715178662224,236.22222222222223,321.2307692307692
5311,0,2,0.0,80.0,5311.0,0.0,0.0,5311.0,0.0,96.0,55.42562584220407,0.0,80.0
4888812,10,9,321.0,411.3333333333333,271600.6666666666,1088863.1148312446,537889.0,26211.25,0.0,363.7894736842105,526.9747222540535,321.0,411.3333333333333
30364,0,2,0.0,51.0,30364.0,0.0,0.0,30364.0,0.0,68.5,18.475208614068023,0.0,51.0
52,1,1,0.0,0.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78,0,2,0.0,80.0,78.0,0.0,0.0,78.0,0.0,96.0,55.42562584220407,0.0,80.0
294760,17,17,205.29411764705884,766.8823529411765,8932.121212121212,16414.95383933042,17209.6875,15213.000000000002,1.0,486.0882352941176,586.6122479217125,205.2941176470588,766.8823529411765
30355,0,2,0.0,87.0,30355.0,0.0,0.0,30355.0,0.0,106.5,55.42562584220407,0.0,87.0
1642,1,1,0.0,0.0,1642.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49,1,1,0.0,0.0,49.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
84,0,2,0.0,80.0,84.0,0.0,0.0,84.0,0.0,96.0,55.42562584220407,0.0,80.0
4360062,14,19,203.92857142857144,904.0526315789476,136251.9375,713899.7469593168,332353.92307692306,16997.222222222223,1.0,607.030303030303,631.7230631538627,203.92857142857144,904.0526315789474
83,0,2,0.0,80.0,83.0,0.0,0.0,83.0,0.0,96.0,55.42562584220407,0.0,80.0
33465278,11,9,151.8181818181818,751.5555555555555,1761330.4210526317,7483874.735687066,3328642.3000000003,93925.875,0.0,421.7,552.3810710180497,151.8181818181818,751.5555555555555
9,1,1,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38,1,1,0.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
328256,6,7,231.8333333333333,174.57142857142858,27354.666666666668,48599.76779468158,62731.6,46338.0,1.0,201.0,338.9562275218205,231.83333333333331,174.57142857142858
19648,0,2,0.0,80.5,19648.0,0.0,0.0,19648.0,0.0,99.5,49.074772881118186,0.0,80.5
12494,0,2,0.0,113.5,12494.0,0.0,0.0,12494.0,0.0,133.0,86.02519010925424,0.0,113.5
14,1,1,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
90,0,2,0.0,80.0,90.0,0.0,0.0,90.0,0.0,96.0,55.42562584220407,0.0,80.0
5377,3,2,0.0,0.0,1344.25,1855.30112111215,2636.5,4106.0,0.0,0.0,0.0,0.0,0.0
68,0,2,0.0,80.0,68.0,0.0,0.0,68.0,0.0,96.0,55.42562584220407,0.0,80.0
15359570,6,2,224.0,112.0,2194224.285714286,3625315.274826899,2986256.2,15359570.0,0.0,224.0,74.66666666666667,224.0,112.0
105,1,1,0.0,0.0,105.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,1,1,0.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
147800,4,7,26.5,7.0,14780.0,43736.32782431049,47769.0,24354.0,1.0,14.090909090909092,32.52260286277372,26.5,7.0
50,1,1,0.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,1,1,0.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,1,1,0.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7,1,1,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3545113,52,71,129.17307692307696,712.2957746478871,29058.30327868852,207016.4985647235,69102.23529411765,18867.69999999999,1.0,465.7723577235772,566.5391724180075,129.17307692307693,712.2957746478874
76,0,2,0.0,80.0,76.0,0.0,0.0,76.0,0.0,96.0,55.42562584220407,0.0,80.0
7175,0,3,0.0,0.0,3587.5,4981.567273459227,0.0,3587.5,0.0,0.0,0.0,0.0,0.0
27,1,1,0.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1875,1,1,0.0,0.0,1875.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33520515,9,7,152.77777777777777,538.8571428571429,2234701.0,8583576.228661237,4184397.375,35248.833333333336,0.0,321.6875,467.7601588169632,152.77777777777777,538.8571428571429
141,1,1,0.0,0.0,141.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
141484,1,1,0.0,0.0,141484.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
95,1,1,0.0,0.0,95.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4557,0,2,0.0,80.0,4557.0,0.0,0.0,4557.0,0.0,96.0,55.42562584220407,0.0,80.0
522,1,1,0.0,0.0,522.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43,1,1,0.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3736,1,1,0.0,0.0,3736.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33514167,9,7,153.88888888888889,542.4285714285714,2234277.8,8582719.979141088,4183715.25,35226.0,0.0,323.875,468.41771359734537,153.88888888888889,542.4285714285714
41,1,1,0.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
488,1,1,0.0,0.0,488.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2000390,2,1,1012.0,1012.0,1000195.0,8605.489527040283,1006280.0,0.0,0.0,1349.3333333333333,0.0,1012.0,1012.0
2590,1,1,0.0,0.0,2590.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12962,0,2,0.0,101.0,12962.0,0.0,0.0,12962.0,0.0,121.5,69.2820323027551,0.0,101.0
36,1,1,0.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
572,1,1,0.0,0.0,572.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1252,1,1,0.0,0.0,1252.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4982831,10,9,281.79999999999995,411.3333333333333,276823.9444444445,1116516.74334283,548614.5555555555,23419.75,0.0,343.1578947368421,499.3458879268695,281.8,411.3333333333333
87,1,1,0.0,0.0,87.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36560850,66,43,877.9242424242422,12.627906976744187,338526.388888889,879954.4148059292,464438.3384615385,870496.4285714285,0.0,540.6146788990826,568.188067295076,877.9242424242424,12.627906976744184
90,0,2,0.0,80.0,90.0,0.0,0.0,90.0,0.0,96.0,55.42562584220407,0.0,80.0
13200,0,2,0.0,52.0,13200.0,0.0,0.0,13200.0,0.0,70.0,18.475208614068023,0.0,52.0
32,1,1,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
67,1,1,0.0,0.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1100742,13,10,62.69230769230769,686.4,50033.72727272727,65301.82136392436,83759.5,116128.66666666669,0.0,333.8695652173913,524.2886260503818,62.69230769230769,686.4
4264930,21,19,240.38095238095235,330.89473684210526,109357.1794871795,484565.12802261394,162481.59999999998,71127.94444444444,0.0,283.375,485.3325714168057,240.3809523809524,330.89473684210526
13156,0,2,0.0,80.0,13156.0,0.0,0.0,13156.0,0.0,96.0,55.42562584220407,0.0,80.0
820910,1,1,0.0,0.0,820910.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26,1,1,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
97,0,2,0.0,80.0,97.0,0.0,0.0,97.0,0.0,96.0,55.42562584220407,0.0,80.0
39,0,2,0.0,55.0,39.0,0.0,0.0,39.0,0.0,78.5,9.237604307034012,0.0,55.0
7416,1,1,0.0,0.0,7416.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
173002,11,8,66.18181818181817,609.0,9611.222222222224,14218.016410652886,15176.2,18006.42857142857,0.0,294.7368421052632,485.1532584766656,66.18181818181819,609.0
51,1,1,0.0,0.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
77,0,2,0.0,80.0,77.0,0.0,0.0,77.0,0.0,96.0,55.42562584220407,0.0,80.0
6,1,1,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
597100,12,18,368.16666666666674,397.3888888888889,20589.655172413797,91372.85440563838,52962.09090909091,35123.529411764706,1.0,427.3666666666667,529.8542424852045,368.1666666666667,397.3888888888889
79,0,2,0.0,80.0,79.0,0.0,0.0,79.0,0.0,96.0,55.42562584220407,0.0,80.0
514,1,1,0.0,0.0,514.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22,1,1,0.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
436,1,1,0.0,0.0,436.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
81,0,2,0.0,80.0,81.0,0.0,0.0,81.0,0.0,96.0,55.42562584220407,0.0,80.0
42,1,1,0.0,0.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3009692,1,3,36.0,66.66666666666667,1003230.6666666667,1726229.9549551134,0.0,1504846.0,3.0,68.0,25.5499510762741,36.0,66.66666666666667
23260,0,2,0.0,87.0,23260.0,0.0,0.0,23260.0,0.0,106.5,55.42562584220407,0.0,87.0
5,1,1,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4950747,12,11,322.08333333333337,336.45454545454544,225033.95454545453,938895.3370499506,425145.8181818182,48403.0,0.0,328.95652173913044,511.0768894760569,322.0833333333333,336.45454545454544
13238,0,2,0.0,52.0,13238.0,0.0,0.0,13238.0,0.0,70.0,18.475208614068023,0.0,52.0
1146064,1,3,0.0,0.0,382021.3333333334,543864.3387071204,0.0,521392.0,3.0,0.0,0.0,0.0,0.0
52,1,1,0.0,0.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
470,1,1,0.0,0.0,470.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
67,0,2,0.0,80.0,67.0,0.0,0.0,67.0,0.0,96.0,55.42562584220407,0.0,80.0
24,1,1,0.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
524,1,1,0.0,0.0,524.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
143059,4,7,26.5,7.0,14305.9,43585.68091943856,47458.66666666667,23530.833333333336,1.0,14.090909090909092,32.52260286277372,26.5,7.0
1263,1,1,0.0,0.0,1263.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
604,1,1,0.0,0.0,604.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
94,1,1,0.0,0.0,94.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
90,0,2,0.0,80.0,90.0,0.0,0.0,90.0,0.0,96.0,55.42562584220407,0.0,80.0
54207,0,2,0.0,0.0,54207.0,0.0,0.0,54207.0,0.0,0.0,0.0,0.0,0.0
64,0,2,0.0,80.0,64.0,0.0,0.0,64.0,0.0,96.0,55.42562584220407,0.0,80.0
